name,address,governorate,city,district
صيدلية عبير عادل,شارع الأهرام، مبنى 122، بجوار المسجد، حي الحامول، البرلس، كفر الشيخ,كفر الشيخ,البرلس,حي الحامول
صيدلية سمير هشام,شارع المقاومة، مبنى 88، بعد محطة المترو، حي فوة، مصيف بلطيم، كفر الشيخ,كفر الشيخ,مصيف بلطيم,حي فوة
صيدلية د. نهى جلال,شارع المدرسة، مبنى 30، عند النفق، حي دسوق، الرياض، كفر الشيخ,كفر الشيخ,الرياض,حي دسوق
صيدلية منال,شارع الطيران، مبنى 61، بعد محطة المترو، حي البرلس، البرلس، كفر الشيخ,كفر الشيخ,البرلس,حي البرلس
صيدلية د. عمر عاطف,شارع الحرية، مبنى 101، عند النفق، حي بيلا، البرلس، كفر الشيخ,كفر الشيخ,البرلس,حي بيلا
صيدلية وائل,شارع السوق، مبنى 68، بجانب المدرسة، حي فوة، دسوق، كفر الشيخ,كفر الشيخ,دسوق,حي فوة
صيدلية النور,شارع المدرسة، مبنى 70، بعد محطة المترو، حي البرلس، بيلا، كفر الشيخ,كفر الشيخ,بيلا,حي البرلس
صيدلية د. غادة أشرف,شارع السوق، مبنى 62، بجوار المسجد، حي البرلس، البرلس، كفر الشيخ,كفر الشيخ,البرلس,حي البرلس
صيدلية بهاء,شارع الطيران، مبنى 95، أمام البنك، حي بيلا، الرياض، كفر الشيخ,كفر الشيخ,الرياض,حي بيلا
صيدلية سحر أنور,شارع طلعت حرب، مبنى 137، بجانب المدرسة، حي كفر الشيخ، سيدي سالم، كفر الشيخ,كفر الشيخ,سيدي سالم,حي كفر الشيخ
صيدلية ليلى نبيل,شارع محمد علي، مبنى 124، حي البرلس، سيدي سالم، كفر الشيخ,كفر الشيخ,سيدي سالم,حي البرلس
صيدلية شريف,شارع السادات، مبنى 80، أمام البنك، حي فوة، مصيف بلطيم، كفر الشيخ,كفر الشيخ,مصيف بلطيم,حي فوة
صيدلية الأمل,شارع محمد علي، مبنى 14، حي الحامول، الرياض، كفر الشيخ,كفر الشيخ,الرياض,حي الحامول
صيدلية د. إبراهيم الشيخ,شارع الخليفة، مبنى 65، بجوار المسجد، حي دسوق، فوة، كفر الشيخ,كفر الشيخ,فوة,حي دسوق
صيدلية العافية,شارع بورسعيد، مبنى 66، بجوار المسجد، حي البرلس، فوة، كفر الشيخ,كفر الشيخ,فوة,حي البرلس
صيدلية د. فؤاد محمد,شارع 26 يوليو، مبنى 103، عند النفق، حي سيدي سالم، دسوق، كفر الشيخ,كفر الشيخ,دسوق,حي سيدي سالم
صيدلية الجمهورية,شارع النصر، مبنى 109، حي مطوبس، مطوبس، كفر الشيخ,كفر الشيخ,مطوبس,حي مطوبس
صيدلية يوسف عزب,شارع فيصل، مبنى 79، بجوار المسجد، حي مطوبس، مطوبس، كفر الشيخ,كفر الشيخ,مطوبس,حي مطوبس
صيدلية سلوى سمير,شارع رمسيس، مبنى 120، بجانب المدرسة، حي كفر الشيخ، دسوق، كفر الشيخ,كفر الشيخ,دسوق,حي كفر الشيخ
صيدلية د. عبدالله حسين,شارع الجلاء، مبنى 13، بجوار المسجد، حي البرلس، البرلس، كفر الشيخ,كفر الشيخ,البرلس,حي البرلس
صيدلية د. عبلة عزب,شارع الروضة، مبنى 33، حي فوة، الحامول، كفر الشيخ,كفر الشيخ,الحامول,حي فوة
صيدلية د. نعمت عبدالرحمن,شارع الأزهر، مبنى 64، حي فوة، الحامول، كفر الشيخ,كفر الشيخ,الحامول,حي فوة
صيدلية د. نهى فathy,شارع المدرسة، مبنى 26، بجوار المسجد، حي دسوق، الإبراهيمية، كفر الشيخ,كفر الشيخ,الإبراهيمية,حي دسوق
صيدلية د. نبيل رمضان,شارع كورنيش النيل، مبنى 116، حي البرلس، مطوبس، كفر الشيخ,كفر الشيخ,مطوبس,حي البرلس
صيدلية النور,شارع العروبة، مبنى 72، بجانب المدرسة، حي فوة، مصيف بلطيم، كفر الشيخ,كفر الشيخ,مصيف بلطيم,حي فوة
صيدلية د. نهى عبدالله,شارع المدرسة، مبنى 3، بجوار المسجد، حي الحامول، فوة، كفر الشيخ,كفر الشيخ,فوة,حي الحامول
صيدلية الجمهورية,شارع الطيران، مبنى 67، أمام البنك، حي مطوبس، الحامول، كفر الشيخ,كفر الشيخ,الحامول,حي مطوبس
صيدلية فاتن,شارع العروبة، مبنى 7، عند النفق، حي البرلس، سيدي سالم، كفر الشيخ,كفر الشيخ,سيدي سالم,حي البرلس
صيدلية د. نبيل طارق,شارع السادات، مبنى 120، بجوار المسجد، حي سيدي سالم، قلين، كفر الشيخ,كفر الشيخ,قلين,حي سيدي سالم
صيدلية بهاء,شارع الخزان، مبنى 12، بجوار المسجد، حي الحامول، دسوق، كفر الشيخ,كفر الشيخ,دسوق,حي الحامول
صيدلية د. صبحي حامد,شارع النخيل، مبنى 39، بجانب المدرسة، حي البرلس، مطوبس، كفر الشيخ,كفر الشيخ,مطوبس,حي البرلس
صيدلية د. وائل كمال,شارع الميناء، مبنى 41، حي بيلا، دسوق، كفر الشيخ,كفر الشيخ,دسوق,حي بيلا
صيدلية د. هايدي فؤاد,شارع الثورة، مبنى 57، بجوار المسجد، حي بيلا، الحامول، كفر الشيخ,كفر الشيخ,الحامول,حي بيلا
صيدلية د. هايدي الشيخ,شارع الثورة، مبنى 2، أمام البنك، حي سيدي سالم، قلين، كفر الشيخ,كفر الشيخ,قلين,حي سيدي سالم
صيدلية د. أمل يوسف,شارع فلسطين، مبنى 79، بعد محطة المترو، حي فوة، الرياض، كفر الشيخ,كفر الشيخ,الرياض,حي فوة
صيدلية العافية,شارع الهرم، مبنى 125، بجوار المسجد، حي البرلس، بيلا، كفر الشيخ,كفر الشيخ,بيلا,حي البرلس
صيدلية د. عزة أنور,شارع الاستقلال، مبنى 122، بجانب المدرسة، حي سيدي سالم، بيلا، كفر الشيخ,كفر الشيخ,بيلا,حي سيدي سالم
صيدلية د. طارق فؤاد,شارع الزهراء، مبنى 24، بعد محطة المترو، حي كفر الشيخ، مصيف بلطيم، كفر الشيخ,كفر الشيخ,مصيف بلطيم,حي كفر الشيخ
صيدلية د. أماني سمير,شارع النخيل، مبنى 110، أمام البنك، حي كفر الشيخ، بيلا، كفر الشيخ,كفر الشيخ,بيلا,حي كفر الشيخ
صيدلية إيمان,شارع العروبة، مبنى 107، أمام البنك، حي مطوبس، الحامول، كفر الشيخ,كفر الشيخ,الحامول,حي مطوبس
صيدلية سعاد,شارع البنك، مبنى 129، بجوار المسجد، حي البرلس، سيدي سالم، كفر الشيخ,كفر الشيخ,سيدي سالم,حي البرلس
صيدلية وائل,شارع بورسعيد، مبنى 127، عند النفق، حي البرلس، قلين، كفر الشيخ,كفر الشيخ,قلين,حي البرلس
صيدلية الأمل,شارع 26 يوليو، مبنى 46، بعد محطة المترو، حي مطوبس، مطوبس، كفر الشيخ,كفر الشيخ,مطوبس,حي مطوبس
صيدلية خالد,شارع الميناء، مبنى 6، بعد محطة المترو، حي كفر الشيخ، الحامول، كفر الشيخ,كفر الشيخ,الحامول,حي كفر الشيخ
صيدلية بهاء,شارع المحطة، مبنى 74، بجانب المدرسة، حي سيدي سالم، الحامول، كفر الشيخ,كفر الشيخ,الحامول,حي سيدي سالم
صيدلية د. ناجح عاطف,شارع الثورة، مبنى 118، بعد محطة المترو، حي دسوق، دسوق، كفر الشيخ,كفر الشيخ,دسوق,حي دسوق
صيدلية د. هاني ضياء,شارع المعز، مبنى 97، أمام البنك، حي كفر الشيخ، البرلس، كفر الشيخ,كفر الشيخ,البرلس,حي كفر الشيخ
صيدلية د. هاني وحيد,شارع المحطة، مبنى 30، بجوار المسجد، حي كفر الشيخ، الإبراهيمية، كفر الشيخ,كفر الشيخ,الإبراهيمية,حي كفر الشيخ
صيدلية د. دينا مجدي,شارع الميناء، مبنى 125، بجوار المسجد، حي دسوق، قلين، كفر الشيخ,كفر الشيخ,قلين,حي دسوق
صيدلية د. جلال سيد,شارع رمسيس، مبنى 113، حي الحامول، قلين، كفر الشيخ,كفر الشيخ,قلين,حي الحامول
صيدلية عبلة رمضان,شارع بورسعيد، مبنى 88، بعد محطة المترو، حي الحامول، الرياض، كفر الشيخ,كفر الشيخ,الرياض,حي الحامول
صيدلية سحر الشيخ,شارع الميناء، مبنى 23، حي مطوبس، البرلس، كفر الشيخ,كفر الشيخ,البرلس,حي مطوبس
صيدلية النور,شارع النخيل، مبنى 7، عند النفق، حي بيلا، الرياض، كفر الشيخ,كفر الشيخ,الرياض,حي بيلا
صيدلية د. حسام رمضان,شارع فيصل، مبنى 41، أمام البنك، حي البرلس، الإبراهيمية، كفر الشيخ,كفر الشيخ,الإبراهيمية,حي البرلس
صيدلية الفردوس,شارع الأزهر، مبنى 3، بعد محطة المترو، حي البرلس، سيدي سالم، كفر الشيخ,كفر الشيخ,سيدي سالم,حي البرلس
صيدلية الأمل,شارع الهرم، مبنى 41، بجانب المدرسة، حي دسوق، قلين، كفر الشيخ,كفر الشيخ,قلين,حي دسوق
صيدلية د. سلوى رمضان,شارع الخزان، مبنى 103، بجانب المدرسة، حي فوة، الحامول، كفر الشيخ,كفر الشيخ,الحامول,حي فوة
صيدلية أيمن,شارع الجامعة، مبنى 65، بجانب المدرسة، حي فوة، دسوق، كفر الشيخ,كفر الشيخ,دسوق,حي فوة
