id,trade_name,generic_name,active_ingredient,company,gtin,barcode,strength,form,package_size,price_range,requires_prescription,storage_conditions,category
med_00982,Nilotinib Standard,Nilotinib,Unknown,Novartis,6221001487931,6222001742120,Standard,Tablet,50 units,20-100 EGP,False,"Store below 25°C, protect from light",Cancer
med_00983,Nilotinib,Nilotinib,Unknown,Novartis,6221002758186,6221002419547,Standard,Tablet,20 units,20-100 EGP,False,"Store below 25°C, protect from light",Cancer
med_00984,Nilotinib,Nilotinib,Unknown,Novartis,6223001353711,6221001880243,Standard,Tablet,10 units,20-100 EGP,False,"Store below 25°C, protect from light",Cancer
med_00985,Tasigna Standard,Tasigna,Unknown,Novartis,6222001891415,6221003333762,Standard,Tablet,30 units,20-100 EGP,False,"Store below 25°C, protect from light",Cancer
med_00986,Tasigna,Tasigna,Unknown,Novartis,6223001187455,6221001673308,Standard,Tablet,50 units,20-100 EGP,False,"Store below 25°C, protect from light",Cancer
med_00987,Tasigna,Tasigna,Unknown,Novartis,6221001709432,6221001290536,Standard,Tablet,20 units,20-100 EGP,False,"Store below 25°C, protect from light",Cancer
med_00988,Nilotinib Standard,Nilotinib,Unknown,Novartis,6222001979043,6221003194834,Standard,Tablet,30 units,20-100 EGP,False,"Store below 25°C, protect from light",Cancer
med_00989,Nilotinib,Nilotinib,Unknown,Novartis,6223002566946,6222001182693,Standard,Tablet,100 units,20-100 EGP,False,"Store below 25°C, protect from light",Cancer
med_00990,Nilotinib,Nilotinib,Unknown,Novartis,6221001327225,6223001225720,Standard,Tablet,20 units,20-100 EGP,False,"Store below 25°C, protect from light",Cancer
med_00991,Tasigna Standard,Tasigna,Unknown,Novartis,6223002139704,6221001554370,Standard,Tablet,50 units,20-100 EGP,False,"Store below 25°C, protect from light",Cancer
med_00992,Tasigna,Tasigna,Unknown,Novartis,6221002286840,6222003477585,Standard,Tablet,100 units,20-100 EGP,False,"Store below 25°C, protect from light",Cancer
med_00993,Tasigna,Tasigna,Unknown,Novartis,6223001158211,6223001214359,Standard,Tablet,10 units,20-100 EGP,False,"Store below 25°C, protect from light",Cancer
med_00994,Zithromax 1g,Zithromax,Ciprofloxacin,Pfizer,6221001472737,6221002704687,1g,Injection,10ml,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_00995,Zithromax,Zithromax,Amoxicillin,Pfizer,6223001134646,6221001398430,1g,Injection,2ml,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_00996,Zithromax,Zithromax,Amoxicillin,Pfizer,6221001634686,6222003213244,500mg,Suspension,250ml,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_00997,Azithromycin 250mg,Azithromycin,Azithromycin,Pfizer,6223001848496,6223001565207,250mg,Suspension,250ml,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_00998,Azithromycin,Azithromycin,Azithromycin,Pfizer,6221003172383,6223002736707,1g,Injection,5ml,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_00999,Azithromycin,Azithromycin,Azithromycin,Pfizer,6223001207098,6221002762776,250mg,Tablet,10 units,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_01000,Zithromax 1g,Zithromax,Azithromycin,Pfizer,6222001154517,6222003953241,1g,Tablet,50 units,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_01001,Zithromax,Zithromax,Azithromycin,Pfizer,6222002257265,6221002906725,500mg,Tablet,100 units,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_01002,Zithromax,Zithromax,Amoxicillin,Pfizer,6223002243246,6223002976034,500mg,Tablet,20 units,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_01003,Azithromycin 500mg,Azithromycin,Azithromycin,Pfizer,6222003610714,6221001289225,500mg,Suspension,250ml,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_01004,Azithromycin,Azithromycin,Azithromycin,Pfizer,6221002582261,6221003864586,500mg,Suspension,100ml,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_01005,Azithromycin,Azithromycin,Azithromycin,Pfizer,6222003718041,6221002507348,500mg,Tablet,10 units,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_01006,Zithromax 1g,Zithromax,Azithromycin,Pfizer,6222001561504,6223001598960,1g,Capsule,30 units,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_01007,Zithromax,Zithromax,Amoxicillin,Pfizer,6222002137157,6222002961527,500mg,Tablet,10 units,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_01008,Zithromax,Zithromax,Azithromycin,Pfizer,6223001391644,6222003267887,500mg,Capsule,30 units,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_01009,Sulperazon 250mg,Sulperazon,Ciprofloxacin,Pfizer,6221003594244,6221003657388,250mg,Suspension,250ml,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_01010,Sulperazon,Sulperazon,Azithromycin,Pfizer,6222001467900,6222001823950,1g,Injection,2ml,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_01011,Sulperazon,Sulperazon,Ciprofloxacin,Pfizer,6221001612125,6221001872189,250mg,Tablet,10 units,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_01012,Cefoperazone/Sulbactam 250mg,Cefoperazone/Sulbactam,Azithromycin,Pfizer,6223001366567,6221003862319,250mg,Tablet,20 units,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_01013,Cefoperazone/Sulbactam,Cefoperazone/Sulbactam,Amoxicillin,Pfizer,6221001505651,6223001222096,500mg,Capsule,20 units,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_01014,Cefoperazone/Sulbactam,Cefoperazone/Sulbactam,Amoxicillin,Pfizer,6221001195100,6222002663770,500mg,Tablet,20 units,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_01015,Sulperazon 500mg,Sulperazon,Ciprofloxacin,Pfizer,6221001804446,6222001455321,500mg,Capsule,50 units,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_01016,Sulperazon,Sulperazon,Amoxicillin,Pfizer,6221001799927,6221003246537,500mg,Capsule,30 units,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_01017,Sulperazon,Sulperazon,Azithromycin,Pfizer,6222002393941,6221002776611,500mg,Suspension,60ml,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_01018,Cefoperazone 500mg,Cefoperazone,Ciprofloxacin,Pfizer,6223001738958,6222002639936,500mg,Tablet,50 units,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_01019,Cefoperazone,Cefoperazone,Azithromycin,Pfizer,6221001284584,6221003536795,250mg,Injection,2ml,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_01020,Cefoperazone,Cefoperazone,Azithromycin,Pfizer,6223002997519,6222003323103,500mg,Injection,2ml,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_01021,Sulperazon 500mg,Sulperazon,Azithromycin,Pfizer,6221003161793,6221001349511,500mg,Tablet,20 units,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_01022,Sulperazon,Sulperazon,Amoxicillin,Pfizer,6222001779968,6222001734806,500mg,Capsule,30 units,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_01023,Sulperazon,Sulperazon,Azithromycin,Pfizer,6222003401774,6223002316565,1g,Capsule,50 units,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_01024,Norvasc 100mg,Norvasc,Atorvastatin,Pfizer,6221002159599,6223002348412,100mg,Tablet,20 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01025,Norvasc,Norvasc,Lisinopril,Pfizer,6222003677227,6221002998960,50mg,Tablet,30 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01026,Norvasc,Norvasc,Amlodipine,Pfizer,6221001370837,6222001494436,10mg,Capsule,20 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01027,Amlodipine 25mg,Amlodipine,Amlodipine,Pfizer,6223001509408,6222002487441,25mg,Capsule,10 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01028,Amlodipine,Amlodipine,Amlodipine,Pfizer,6223001753623,6221003967354,50mg,Tablet,10 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01029,Amlodipine,Amlodipine,Amlodipine,Pfizer,6222001441384,6221003936495,10mg,Capsule,30 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01030,Norvasc 50mg,Norvasc,Lisinopril,Pfizer,6221001639770,6222003703663,50mg,Tablet,20 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01031,Norvasc,Norvasc,Lisinopril,Pfizer,6222001140792,6222002430600,25mg,Capsule,10 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01032,Norvasc,Norvasc,Lisinopril,Pfizer,6221003793715,6221001764346,10mg,Capsule,50 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01033,Amlodipine 10mg,Amlodipine,Amlodipine,Pfizer,6223002462944,6221003266315,10mg,Capsule,30 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01034,Amlodipine,Amlodipine,Amlodipine,Pfizer,6221002359894,6222003129294,20mg,Tablet,50 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01035,Amlodipine,Amlodipine,Amlodipine,Pfizer,6222002118624,6223002450208,5mg,Capsule,20 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01036,Norvasc 5mg,Norvasc,Atorvastatin,Pfizer,6221003419155,6222001478046,5mg,Capsule,30 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01037,Norvasc,Norvasc,Lisinopril,Pfizer,6221001457167,6221001638909,10mg,Capsule,20 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01038,Norvasc,Norvasc,Lisinopril,Pfizer,6222002545813,6223001199264,20mg,Tablet,20 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01039,Lipitor 50mg,Lipitor,Lisinopril,Pfizer,6222001512520,6221001859080,50mg,Capsule,20 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01040,Lipitor,Lipitor,Amlodipine,Pfizer,6222003380723,6223002334497,100mg,Capsule,20 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01041,Lipitor,Lipitor,Lisinopril,Pfizer,6222001619577,6223001822938,50mg,Capsule,10 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01042,Atorvastatin 25mg,Atorvastatin,Atorvastatin,Pfizer,6222003675575,6223001833931,25mg,Capsule,10 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01043,Atorvastatin,Atorvastatin,Atorvastatin,Pfizer,6221001618736,6223001517457,25mg,Capsule,20 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01044,Atorvastatin,Atorvastatin,Atorvastatin,Pfizer,6223001587339,6222002559825,20mg,Tablet,20 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01045,Lipitor 10mg,Lipitor,Lisinopril,Pfizer,6223002683212,6222002163806,10mg,Tablet,50 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01046,Lipitor,Lipitor,Amlodipine,Pfizer,6222001765039,6223001584233,100mg,Tablet,50 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01047,Lipitor,Lipitor,Lisinopril,Pfizer,6223002751434,6222001164677,100mg,Tablet,30 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01048,Atorvastatin 20mg,Atorvastatin,Atorvastatin,Pfizer,6222001613914,6221003505924,20mg,Capsule,50 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01049,Atorvastatin,Atorvastatin,Atorvastatin,Pfizer,6222002483231,6223001309605,100mg,Tablet,10 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01050,Atorvastatin,Atorvastatin,Atorvastatin,Pfizer,6221003880597,6222002181214,10mg,Capsule,10 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01051,Lipitor 5mg,Lipitor,Lisinopril,Pfizer,6223001723451,6222002967412,5mg,Capsule,50 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01052,Lipitor,Lipitor,Amlodipine,Pfizer,6222001655243,6222001684413,25mg,Tablet,30 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01053,Lipitor,Lipitor,Lisinopril,Pfizer,6223002462494,6221001613272,10mg,Capsule,30 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01054,Caduet 100mg,Caduet,Amlodipine,Pfizer,6221003579128,6223001428938,100mg,Tablet,10 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01055,Caduet,Caduet,Atorvastatin,Pfizer,6221003802637,6221002540962,10mg,Capsule,30 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01056,Caduet,Caduet,Atorvastatin,Pfizer,6223001758495,6223001820501,10mg,Tablet,10 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01057,Amlodipine/Atorvastatin 100mg,Amlodipine/Atorvastatin,Amlodipine,Pfizer,6223001425547,6222002462322,100mg,Capsule,10 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01058,Amlodipine/Atorvastatin,Amlodipine/Atorvastatin,Amlodipine,Pfizer,6223001567119,6222001700347,10mg,Capsule,50 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01059,Amlodipine/Atorvastatin,Amlodipine/Atorvastatin,Amlodipine,Pfizer,6222002540273,6222002139733,100mg,Tablet,100 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01060,Caduet 25mg,Caduet,Lisinopril,Pfizer,6223001711578,6221001369125,25mg,Capsule,10 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01061,Caduet,Caduet,Lisinopril,Pfizer,6223002405445,6223002296746,25mg,Tablet,10 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01062,Caduet,Caduet,Atorvastatin,Pfizer,6221001726453,6222003429101,5mg,Tablet,100 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01063,Amlodipine/Atorvastatin 100mg,Amlodipine/Atorvastatin,Amlodipine,Pfizer,6221003772357,6223001859760,100mg,Tablet,50 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01064,Amlodipine/Atorvastatin,Amlodipine/Atorvastatin,Amlodipine,Pfizer,6222003972376,6223001780243,100mg,Tablet,100 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01065,Amlodipine/Atorvastatin,Amlodipine/Atorvastatin,Amlodipine,Pfizer,6222003479840,6223001100077,5mg,Capsule,10 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01066,Caduet 5mg,Caduet,Lisinopril,Pfizer,6221001551092,6221003772946,5mg,Capsule,10 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01067,Caduet,Caduet,Atorvastatin,Pfizer,6222001731808,6221001582992,20mg,Tablet,20 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01068,Caduet,Caduet,Lisinopril,Pfizer,6221003981430,6222002625671,5mg,Tablet,50 units,40-150 EGP,True,"Store below 25°C, protect from light",Cardiovascular
med_01069,Viagra Standard,Viagra,Unknown,Pfizer,6221003250465,6223002556075,Standard,Tablet,10 units,20-100 EGP,False,"Store below 25°C, protect from light",Viagra
med_01070,Viagra,Viagra,Unknown,Pfizer,6222001181460,6223002263123,Standard,Tablet,50 units,20-100 EGP,False,"Store below 25°C, protect from light",Viagra
med_01071,Viagra,Viagra,Unknown,Pfizer,6223001180164,6223002918177,Standard,Tablet,20 units,20-100 EGP,False,"Store below 25°C, protect from light",Viagra
med_01072,Sildenafil Standard,Sildenafil,Unknown,Pfizer,6222002989703,6221003862103,Standard,Tablet,50 units,20-100 EGP,False,"Store below 25°C, protect from light",Viagra
med_01073,Sildenafil,Sildenafil,Unknown,Pfizer,6221002889566,6223002569691,Standard,Tablet,50 units,20-100 EGP,False,"Store below 25°C, protect from light",Viagra
med_01074,Sildenafil,Sildenafil,Unknown,Pfizer,6223001214123,6223002220597,Standard,Tablet,20 units,20-100 EGP,False,"Store below 25°C, protect from light",Viagra
med_01075,Viagra Standard,Viagra,Unknown,Pfizer,6221001686965,6221001306251,Standard,Tablet,30 units,20-100 EGP,False,"Store below 25°C, protect from light",Viagra
med_01076,Viagra,Viagra,Unknown,Pfizer,6221003418470,6223002166816,Standard,Tablet,50 units,20-100 EGP,False,"Store below 25°C, protect from light",Viagra
med_01077,Viagra,Viagra,Unknown,Pfizer,6221002256271,6221003133583,Standard,Tablet,30 units,20-100 EGP,False,"Store below 25°C, protect from light",Viagra
med_01078,Sildenafil Standard,Sildenafil,Unknown,Pfizer,6223002132351,6222003297451,Standard,Tablet,20 units,20-100 EGP,False,"Store below 25°C, protect from light",Viagra
med_01079,Sildenafil,Sildenafil,Unknown,Pfizer,6222002833432,6223002835648,Standard,Tablet,10 units,20-100 EGP,False,"Store below 25°C, protect from light",Viagra
med_01080,Sildenafil,Sildenafil,Unknown,Pfizer,6223001572417,6222002884064,Standard,Tablet,20 units,20-100 EGP,False,"Store below 25°C, protect from light",Viagra
med_01081,Viagra Standard,Viagra,Unknown,Pfizer,6222001663063,6221002869935,Standard,Tablet,50 units,20-100 EGP,False,"Store below 25°C, protect from light",Viagra
med_01082,Viagra,Viagra,Unknown,Pfizer,6221002387241,6221002587842,Standard,Tablet,30 units,20-100 EGP,False,"Store below 25°C, protect from light",Viagra
med_01083,Viagra,Viagra,Unknown,Pfizer,6222002764799,6222002345475,Standard,Tablet,30 units,20-100 EGP,False,"Store below 25°C, protect from light",Viagra
med_01084,Revatio Standard,Revatio,Unknown,Pfizer,6222003695607,6221003720241,Standard,Tablet,10 units,20-100 EGP,False,"Store below 25°C, protect from light",Viagra
med_01085,Revatio,Revatio,Unknown,Pfizer,6222002214676,6222003537280,Standard,Tablet,100 units,20-100 EGP,False,"Store below 25°C, protect from light",Viagra
med_01086,Revatio,Revatio,Unknown,Pfizer,6222001743809,6221003453568,Standard,Tablet,30 units,20-100 EGP,False,"Store below 25°C, protect from light",Viagra
med_01087,Sildenafil Standard,Sildenafil,Unknown,Pfizer,6223002816873,6222002712973,Standard,Tablet,30 units,20-100 EGP,False,"Store below 25°C, protect from light",Viagra
med_01088,Sildenafil,Sildenafil,Unknown,Pfizer,6222001290614,6221002716909,Standard,Tablet,10 units,20-100 EGP,False,"Store below 25°C, protect from light",Viagra
med_01089,Sildenafil,Sildenafil,Unknown,Pfizer,6222002946999,6223001309484,Standard,Tablet,30 units,20-100 EGP,False,"Store below 25°C, protect from light",Viagra
